40.0,0.21115723,11.0,0.21496396,0.23119861,0.23898694,0.24715841,0.23817487,0.23918188,0.23069488,0.23733443,0.23404513,0.24263869,0.21115723,0.24683248,0.24838288,0.24283107,0.2339037,0.2539365,0.23731372,0.23524365,0.24064678,0.24741365,0.22806388,0.24896042,0.2297914,0.24193665,0.23675713,0.24880041,0.24035718,0.24082659,0.21980819,0.24583487,0.24989612,0.22326781
41.0,0.21115723,11.0,0.21496396,0.22352098,0.24051768,0.25099808,0.24064502,0.2351602,0.23838569,0.21891652,0.23840086,0.2383382,0.21115723,0.23846026,0.24113275,0.24617764,0.23175979,0.24249114,0.24424265,0.24961768,0.24638286,0.22955956,0.24042115,0.24030685,0.24751598,0.2358358,0.23132037,0.21998951,0.24620548,0.23623101,0.2482573,0.24274954,0.24268322,0.23696528
42.0,0.21115723,11.0,0.21496396,0.22416168,0.23337705,0.24822958,0.23474747,0.22068289,0.23821662,0.23752038,0.24448039,0.24887246,0.21115723,0.2269961,0.23502868,0.22939578,0.22146325,0.24190615,0.23199752,0.22346678,0.23694205,0.24404113,0.229488,0.22700457,0.23459259,0.22513954,0.24365565,0.2427229,0.241955,0.24453348,0.2350217,0.2241086,0.23857647,0.23175526
43.0,0.21115723,11.0,0.21496396,0.23245217,0.24198878,0.2238646,0.240451,0.23872432,0.24502634,0.2396652,0.2396057,0.2205729,0.21115723,0.22474414,0.24247743,0.24507058,0.23612313,0.23327278,0.24707356,0.23322137,0.24615893,0.2484059,0.23182383,0.25101292,0.2435436,0.22751875,0.22892582,0.25801647,0.24647526,0.24228117,0.2289364,0.24687545,0.2427428,0.24967256
44.0,0.21115723,11.0,0.21496396,0.24433555,0.25693402,0.23400196,0.2354619,0.23572627,0.22979148,0.2392153,0.24580133,0.22865991,0.21115723,0.22039494,0.22913966,0.2531754,0.23428442,0.2312241,0.24631599,0.24356526,0.2325785,0.23786218,0.22816627,0.23306026,0.22872873,0.24261464,0.23317716,0.24347784,0.2120806,0.22347352,0.24015886,0.23503846,0.23132387,0.24076846
45.0,0.21115723,11.0,0.24463916,0.23894934,0.23550408,0.22383823,0.24514495,0.24770197,0.23699778,0.23046024,0.22435483,0.23471516,0.21115723,0.2508232,0.23242322,0.23389313,0.23557979,0.25034437,0.22933665,0.24950364,0.23761268,0.23452905,0.22972055,0.23768097,0.24384835,0.24953854,0.23999044,0.22506179,0.2120806,0.22367494,0.23762581,0.2272462,0.24011536,0.24026388
46.0,0.21115723,11.0,0.24650139,0.21956995,0.23769285,0.23196106,0.24902855,0.25462577,0.25961152,0.23820345,0.23183645,0.23446655,0.21115723,0.2239858,0.23767295,0.22630638,0.22850823,0.22990188,0.23024067,0.2550892,0.2285661,0.24573167,0.23748404,0.23929495,0.2571064,0.24139446,0.23779128,0.23378305,0.2120806,0.24687007,0.2235272,0.22744612,0.22274883,0.22864157
47.0,0.21115723,11.0,0.21935844,0.2366583,0.23150662,0.2247339,0.22779314,0.24460533,0.22367981,0.2232776,0.23628218,0.23815629,0.21115723,0.24094728,0.23328063,0.23419371,0.23338494,0.2273596,0.24062172,0.23866278,0.22232665,0.2402303,0.2409168,0.23086753,0.25952795,0.24457435,0.22764416,0.23987024,0.2120806,0.23193733,0.24262097,0.23116209,0.21156813,0.24246201
48.0,0.21105115,6.0,0.22746475,0.23897241,0.24243137,0.24508603,0.24999572,0.21105115,0.24460082,0.2221274,0.24049294,0.23938115,0.21115723,0.24747388,0.22882542,0.23952721,0.2302942,0.26226297,0.2412093,0.2294272,0.24687985,0.23187385,0.2454674,0.24279642,0.2440754,0.24287081,0.25116545,0.22549525,0.2296618,0.24287724,0.2433099,0.23595193,0.21156813,0.2335545
49.0,0.21105115,6.0,0.2461562,0.23383538,0.25097162,0.23588687,0.23639163,0.21105115,0.22363131,0.24136269,0.24458918,0.23537083,0.21115723,0.245429,0.2492484,0.23046945,0.22957672,0.2428281,0.23595266,0.23688684,0.2377003,0.22561154,0.23396967,0.23926556,0.2506171,0.23603593,0.251072,0.23817354,0.2351092,0.23295836,0.22898649,0.22659598,0.2449429,0.24274132
50.0,0.21100089,3.0,0.24878743,0.24832053,0.21100089,0.22716784,0.2334932,0.21105115,0.23566046,0.23789954,0.24056901,0.23067567,0.21115723,0.24097386,0.22675942,0.24161942,0.23958445,0.23098382,0.24317873,0.23331662,0.22918002,0.23942487,0.23430263,0.2339311,0.22970217,0.22809704,0.23529194,0.24254058,0.2409627,0.23220864,0.22784351,0.25103456,0.22167905,0.23511899
51.0,0.21100089,3.0,0.23112766,0.23308001,0.21100089,0.22601101,0.23605354,0.21105115,0.23387481,0.23390126,0.23796375,0.24138218,0.24672523,0.22737274,0.24357146,0.24027175,0.24722911,0.23356178,0.22992308,0.23684603,0.23504332,0.23666935,0.24633175,0.22605334,0.22974202,0.23013926,0.23918428,0.2411272,0.23243895,0.22789946,0.2363543,0.2408642,0.23581687,0.22235376
52.0,0.21100089,3.0,0.23827179,0.24116446,0.21100089,0.24135695,0.22734807,0.21105115,0.24490419,0.24601825,0.2443808,0.23397237,0.23095594,0.23874623,0.23626427,0.23681872,0.22593853,0.2291357,0.24932364,0.24707626,0.24039248,0.24285412,0.22682963,0.23692277,0.24583961,0.22760664,0.2386032,0.23882173,0.22760768,0.24065429,0.2463997,0.22628455,0.22768651,0.24624467
53.0,0.21100089,3.0,0.2275541,0.22707585,0.21100089,0.22740962,0.2229657,0.21105115,0.23989074,0.24372633,0.23944485,0.23816106,0.2309417,0.24273278,0.2339707,0.25145745,0.22928657,0.24564531,0.23695043,0.24482901,0.23330012,0.23447974,0.22908063,0.22792366,0.23331274,0.23651074,0.24702628,0.23542106,0.23920386,0.23759896,0.23334321,0.24518754,0.24364266,0.24577291
54.0,0.21100089,3.0,0.22579977,0.22835727,0.21100089,0.25402492,0.236175,0.21105115,0.22847822,0.25394848,0.2345709,0.23929824,0.24078909,0.23448162,0.2272439,0.24284238,0.2398272,0.23426127,0.2429886,0.23600796,0.23642793,0.2293519,0.2361255,0.2176312,0.24974495,0.24492034,0.25163504,0.23277956,0.2531417,0.23484796,0.24248019,0.24549194,0.24595511,0.24419555
55.0,0.21100089,3.0,0.24997905,0.23609811,0.21100089,0.2531834,0.23989138,0.21105115,0.22731362,0.23629647,0.2381145,0.24183623,0.23148781,0.2445913,0.22650002,0.23558715,0.21456872,0.24893455,0.24909881,0.23856059,0.23034756,0.218394,0.22770607,0.23394877,0.22687621,0.22026668,0.24639544,0.24528658,0.23933929,0.23608555,0.23486921,0.23110352,0.24967635,0.24791291
56.0,0.21100089,3.0,0.25321048,0.22229627,0.21100089,0.22666611,0.22581661,0.21105115,0.23513335,0.24127641,0.23215073,0.2280112,0.24199286,0.2499758,0.23051773,0.23571926,0.24641258,0.23857556,0.23514329,0.24849713,0.23185915,0.2274818,0.23559837,0.24274749,0.23633532,0.24303214,0.23139611,0.23150298,0.23572814,0.22518437,0.23756455,0.24066041,0.2340345,0.235906
57.0,0.21100089,3.0,0.23540415,0.23264721,0.21100089,0.25470075,0.24228738,0.21105115,0.23844017,0.24240114,0.24022685,0.23431282,0.23576657,0.22532862,0.2201472,0.24400981,0.24959174,0.23941015,0.23813984,0.235803,0.23653474,0.22403587,0.23934904,0.2297715,0.24333653,0.22333571,0.24929571,0.2453564,0.24704593,0.23549502,0.24657965,0.22771469,0.23889388,0.24398725
58.0,0.21100089,3.0,0.24480298,0.23776066,0.21100089,0.24962744,0.23264198,0.21105115,0.23741959,0.24778037,0.23728198,0.24467437,0.23263723,0.2419604,0.22995225,0.23052038,0.24674144,0.2625812,0.2508437,0.23879671,0.24191597,0.2379287,0.2272902,0.2460808,0.23128672,0.24100092,0.23535345,0.23939048,0.23796187,0.23769778,0.23798943,0.25163215,0.2449616,0.25658274
59.0,0.21100089,3.0,0.2537958,0.23351862,0.21100089,0.23299254,0.22979778,0.21105115,0.2529158,0.24436842,0.2269036,0.23915319,0.221716,0.2350209,0.22779761,0.24577558,0.23719391,0.23776452,0.22519618,0.23778401,0.23605746,0.22720622,0.23270078,0.24127373,0.23834008,0.2408062,0.2448947,0.23462471,0.21859507,0.24890946,0.24136707,0.2356146,0.23568091,0.23801398
60.0,0.21100089,3.0,0.24074863,0.2349512,0.21100089,0.2437287,0.23384488,0.21105115,0.23801671,0.24662393,0.23916541,0.23772377,0.23984122,0.22474791,0.22743557,0.24796697,0.22831607,0.23257668,0.23904912,0.22545752,0.23948745,0.23243533,0.24991558,0.2285307,0.23775004,0.24628665,0.24516349,0.22948743,0.22154646,0.23892844,0.22299843,0.22899783,0.24774395,0.23489857
61.0,0.21100089,3.0,0.22487852,0.24470009,0.21100089,0.23893176,0.25534624,0.21105115,0.2340538,0.22853412,0.22833532,0.23826745,0.22533914,0.22776033,0.23921692,0.22912802,0.24000376,0.23817253,0.23847628,0.25067407,0.25037056,0.24578829,0.24776883,0.24410108,0.24826162,0.2531822,0.24200636,0.23854439,0.23297042,0.24439423,0.24002305,0.23418531,0.2285723,0.24757418
62.0,0.21100089,3.0,0.24074486,0.23162459,0.21100089,0.24728318,0.25324872,0.21105115,0.22730839,0.24144815,0.24251248,0.23728049,0.23650968,0.23419054,0.2331331,0.22674827,0.25090656,0.23332472,0.22744764,0.24023636,0.23665135,0.23108953,0.2360387,0.2382992,0.23775624,0.22839057,0.23431765,0.22664373,0.24043691,0.2508551,0.23574756,0.24255201,0.22890215,0.24313572
63.0,0.21100089,3.0,0.24470536,0.23355043,0.21100089,0.24366906,0.23657878,0.21105115,0.23175387,0.2326603,0.24316354,0.23784828,0.24750836,0.21259081,0.24102521,0.23416372,0.23606324,0.23409946,0.21584569,0.2270965,0.23914662,0.24023883,0.23435462,0.2450128,0.2356778,0.24077459,0.22829431,0.22710656,0.22901383,0.24754451,0.23283911,0.23934227,0.22911239,0.24754293
64.0,0.21100089,3.0,0.23312424,0.22068274,0.21100089,0.24760954,0.21867608,0.21105115,0.2521494,0.23819686,0.23757541,0.23721506,0.23572113,0.23607118,0.25273117,0.22697644,0.24165744,0.24264245,0.23687786,0.2469361,0.22821456,0.23484163,0.23583929,0.23826088,0.22458446,0.23429686,0.23771939,0.24022907,0.24298558,0.24359693,0.2397792,0.23431756,0.23016483,0.2406762
65.0,0.21100089,3.0,0.23234262,0.24430905,0.21100089,0.24480005,0.23175433,0.21105115,0.25288814,0.23547892,0.24101895,0.23249987,0.24777265,0.236153,0.23319852,0.24232616,0.24497005,0.23173377,0.23107113,0.23366785,0.23394132,0.23240575,0.23827678,0.24702187,0.22874007,0.2367922,0.23476142,0.22070897,0.23730652,0.23055224,0.22697511,0.25011566,0.22865175,0.24530499
66.0,0.21100089,3.0,0.2575561,0.23015079,0.21100089,0.24187417,0.2520382,0.21105115,0.24542037,0.24401094,0.23828103,0.2521883,0.23922324,0.25163934,0.23257275,0.23492822,0.24497838,0.23838328,0.23968583,0.23953943,0.22479254,0.24216557,0.23582588,0.232238,0.24617898,0.24141377,0.24752147,0.22159247,0.24838272,0.23740806,0.24194346,0.23075518,0.2271279,0.2317258
67.0,0.21100089,3.0,0.22411263,0.24241896,0.21100089,0.22781482,0.23094764,0.21105115,0.2487338,0.2392032,0.24923083,0.23498523,0.23922858,0.23618148,0.237707,0.22924381,0.24486053,0.22479165,0.2375058,0.23664784,0.24517511,0.22457354,0.22618018,0.240545,0.24548057,0.24488921,0.24118719,0.2310239,0.22481558,0.23644692,0.23819761,0.2400611,0.23193488,0.24239706
68.0,0.21100089,3.0,0.2430682,0.24017227,0.21100089,0.23081267,0.22310981,0.21105115,0.24850206,0.23306479,0.23518726,0.25663656,0.24055983,0.24169222,0.23610856,0.24359444,0.24112047,0.24743778,0.23606057,0.2332699,0.23089954,0.23669322,0.22757964,0.23911704,0.23877522,0.23878184,0.23478417,0.23684542,0.23618464,0.22962672,0.24530016,0.23086052,0.24767499,0.22982466
